,Album,Song,Link,lyrics
91,A Year Without Rain (2010),Rock God,https://lyrics.az/selena-gomez/a-year-without-rain/rock-god.html,"(feat. Katy Perry)
Preacher man walked into the club and he said
He said, hey girl can't you walk a mile straight?
Father I'm torn and I'm selling my soul to the
Rhythm, the beat and the ba**
Cause I can't confess my rock and roll ways
Cause I'm so possessed with the music
The music he plays
I can't stop my feet from dancing
To the sound of his drum
Oh no, I fell in love with my rock god
I can't keep my hips from swaying
To his sweet melody, you see
I fell in love with my rock, rock god
Preacher man took my hand and looked in my eyes
He said, hey girl can't you live your life right
sponsored links
Father things aren't always so black and white
Don't cast the first stone cause I'm not alone
And it's not like I'm hurting anyone
But I can't confess my rock, my rock and roll ways
I can't stop my feet from dancing
To the sound of his drum
Oh no, I fell in love with my rock god



I can't keep my hips from swaying
To his sweet melody, you see
I fell in love with my rock, rock god
I can't stop my feet from dancing
To the sound of his drum
Oh no, I fell in love with my rock god
I can't keep my hips from swaying
To his sweet melody, you see
I fell in love with my rock, rock god
No, I wouldn't change a thing even if I could
I chose a path and I'm not looking back
And I'm sorry if I left the angels crying over me
I can't stop my feet from dancing
To the sound of his drum
Oh no, I fell in love with my rock god
I can't keep my hips from swaying
To his sweet melody, you see
I fell in love with my rock, rock god
Preacher man, preacher man
Preacher man, preacher man
Preacher man, preacher man
Preacher man, preacher man
Cause I'm gone, gone, gone, gone, gone, gone
Yeah I'm gone, gone, gone"
92,A Year Without Rain (2010),Rock Gold,https://lyrics.az/selena-gomez/a-year-without-rain/rock-gold.html,"Preacher man walked into the club and he said he said
""Hey girl, can't you walk a mile straight?""
Father I'm torn and I'm selling my soul to the
Rhythm, the beat and the ba** cause I can't
Confess my rock and roll ways
Cause I'm so possessed with the music
The music he plays I can't stop my feet from dancin' to the sound of his drum
(Oh no) I fell in love with my rock god
I can't keep my hips from swayin' to his sweet melody
You see I fell in love with my rock, rock god Preacher man took my hand and looked in my eyes
He said ""Hey girl, can't you live your life right?""
""Father things aren't always so black and white
Don't cast the first stone cause I'm not alone""
And its not like I'm hurting anyone (whoo)
But I can't confess my rock, my rock and roll ways I can't stop my feet from dancin' to the sound of his drum
(Oh no) I fell in love with a rock god
I can't keep my hips from swayin' to his sweet melody
You see I fell in love with my rock, rock god I can't stop my feet from dancin' to the sound of his drum



(Oh no) I fell in love with my rock god
I can't keep my hips from swayin' to his sweet melody
You see I fell in love with my rock, rock god No I wouldn't change a thing even if I could
Cause I chose a path and I'm not looking back
And I'm sorry if I left the angels crying
Over me I can't stop my feet from dancin' to the sound of his drum
(Oh no) I fell in love with my rock god
I can't keep my hips from swayin' to his sweet melody
You see I fell in love with my rock, rock god Preacher man, preacher man,
Preacher man, preacher man, forgive me for I don't know what I do
Preacher man, preacher man, preacher man why don't you understand?
Preacher man, preacher man
Cause I'm gone, gone, gone, gone, gone, gone
(Have you never felt this way? Have you never ever ever, felt this way?)
Yeah, I'm gone
Gone (I'm so sorry sorry)
Gone (Oh no)
My rock, rock god!"
93,A Year Without Rain (2010),Sick Of You,https://lyrics.az/selena-gomez/a-year-without-rain/sick-of-you.html,"You know fairy tales don't come true
Not when it comes to you
Open up for the first time
And you can bet that it's the last time
And I'm cool with laying low
It's Saturday night and I'm staying home
I'm feeling good for the first time
It's been awhile since the last time
I'll wave goodbye when you say hello
I'm sick of the sleepless, never ending nights
I just don't care who is wrong or right
I'm sick of the rumors and the alibis
You tear me up, I'll cut you down to size
So, so sick of you, so sick of you
Sick of all of your little lies
So, so sick of you, so sick of you
sponsored links
Sick of all the girls by your side
What you don't know is how
Great it feels to let you go
About your game, it's so see through
You know I'm way too good for you
I'm moving on to the next time
Dropped the baggage and I'll be fine
With time to reminisce
You're gonna realize you miss this
You're on my mind for the last time
And at the most you were a pa** time
I'll wave goodbye when you say hello



I'm sick of the sleepless, never ending nights
I just don't care who is wrong or right
I'm sick of the rumors and the alibis
You tear me up, I'll cut you down to size
So, so sick of you, so sick of you
Sick of all of your little lies
So, so sick of you, so sick of you
Sick of feeling not by your side
What you don't know is how
Great it feels to let you go
I'm happier alone
Take down your pictures and I'll throw
Those memories out the door, I'm
Sick of you, so sick of you
Sick of all of your little lies
Sick of the sleepless, never ending nights
I just don't care who is wrong or right
I'm sick of the rumors and the alibis
You tear me up, I'll cut you down to size
So, so sick of you, so sick of you
Sick of all of your little lies
So, so sick of you, so sick of you
So I'm getting on with my life
So, so sick of you, so sick of you
So sick of you, whoa whoa
So, so sick of you, so sick of you
So sick of you, oh whoa
What you don't know is how
Great it feels to let you go"
94,A Year Without Rain (2010),Spotlight,https://lyrics.az/selena-gomez/a-year-without-rain/spotlight.html,"I can tell by the way you feel,
Somethin' ain't goin' your way
Jeans too tight and your hair ain't right,
We all get some of those days
Ohh, throw that mirror away
Ohh, you know it's gonna be okay
Take it down, shake it out,
On the floor
You'll get over it,
Let it drop, make it stop,
Ohh
When you feel like I've been,
Everybody's somethin'
You and your friend
Everybody jump in, look at us now
Everybody shout out, ohh
In the spotlight,
No matter what's on the outside,
Get it with your inside
Open your eyes, duties of the spotlight
Don't be from them, everybody's somethin', ohh
Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight
Gettin' up, oh, worn my face
Wish I could press delete,
We all got something we don't like,
Even Angelina Jolie,
Ohh, throw that mirror away
Ohh, don't be goin' M.I.A
Take it down, shake it out
On the floor
You'll get over it,
Let it drop, make it stop,
Ohh
When you feel like I've been,
Everybody somethin'
You and your friend
Everybody jump in, look at us now
Everybody shout out, ohh
In the spotlight,
No matter what's on the outside,
Get it with your inside
Open your eyes, duties of the spotlight
Don't be from them, everybody's somethin', ohh



Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight
I can tell by the way you talk the talk,
That somethin' ain't goin' your way
'Cause your jeans too tight and your hair ain't right
Well we all get some of those days,
Just take another deep breath, try to hit your reset
You know that I can relate
Put your hands in the air,
Now let me hear you shout out,
We'll get out of my way
Take it down, shake it out
On the floor
You'll get over it,
Let it drop, make it stop,
Ohh
When you feel like I've been,
Everybody's somethin'
You and your friend
Everybody jump in, look at us now
Everybody shout out, Ohh
In the spotlight,
No matter what's on the outside,
Get it with your inside
Open your eyes, duties of the spotlight
Don't be from them, everybody's somthin'', ohh
When you feel like I've been,
Everybody's somethin'
You and your friend
Everybody jump in, look at us now
Everybody shout out, Ohh
In the spotlight,
No matter what's on the outside,
Get it with your inside
Open your eyes, duties of the spotlight
Don't be from them, everybody's somethin', ohh
Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight
Ohh, in the spotlight"
95,A Year Without Rain (2010),Summer's Not Hot,https://lyrics.az/selena-gomez/a-year-without-rain/summers-not-hot.html,"It's summer!
The heat is blazing like the 4th of July
I got the air con' on and it's blasting on high
So just grab something cool and jump in your ride
Pick up everybody I'll be waiting outside
Whoa-oh-oh
The summer's not hot without you
I hope I get to see ya
Whoa-oh-oh!
The summer won't start without you
The temperature is 99
And I can get much hotter
So come on over Romeo
And vamos a la playa
Whoa-oh-oh!
The summer's not hot
sponsored links
The summer won't start without you
The summer's not hot
The summer's not hot till you show up
The summer's not hot
The summer's not hot till you show up
Till you, till you show up, show up
It s summer!
You're the reason that I jumped in the pool
'Cause you're so hot that I gotta get cooled off
And all your friends will bring 'em along
Hurry up and meet me there's a party going on
Whoa-oh!
The summer's not hot without you
I hope I get to see ya
Woah-oh-oh!
The summer won't start without you
The temperature is 99
And I can get much hotter



So come on over Romeo
And vamos a la playa
Whoa-oh-oh!
The summer's not hot
The summer won't start without you
Did you show up?
Did you show up?
Did you show up?
Did you show up?
And my heart is freezing
I am wearing a bikini
And I know the sun is beating down
Where ever you may be
The summer's not hot, too me
The summer's not hot, too me
The summer's not hot, too me
Till you show up
The summer's not hot
The summer's not hot till you show up
The summer's not hot
Till you, till you show, show, show up
Whoa-oh!
The summer's not hot without you
I hope I get to see ya
Whoa-oh-oh!
The summer won't start without you
The temperature is 99
And I can get much hotter
So come on over Romeo
And vamos a la playa
Whoa-oh-oh!
The summer's not hot
The summer won't start without you
The summer's not hot, too me
The summer's not hot, too me
No matter what the temperature is
The summer's not hot, too me
The summer's not hot, too me
No matter what the temperature is"
96,A Year Without Rain (2010),The Begging Of The Road,https://lyrics.az/selena-gomez/a-year-without-rain/the-begging-of-the-road.html,"Ooh yeh
I I love u like a love song baby oh I I I love u like. A



Love song
Baby
You know
I I love u like a
Love song
Baby"
97,A Year Without Rain (2010),True To Myself,https://lyrics.az/selena-gomez/a-year-without-rain/true-to-myself.html,"hmm yeah
i have been hmm yeah i like yaa
ur ma baby
hmm yeah
coz when u r around i keep my love around [chorus]
yeah
what wonder i love the most
hmm yeah
ur myself
i love it
they way u hold my hand oooh



far away from u
cant live there all alonee aaaa
cant live without u
hoo
la la da
i just dont want an ungrateful love baby
i dont
(three times)
wanna lose you
hmmm"
98,A Year Without Rain (2010),Un Ano Sin Ver Llover,https://lyrics.az/selena-gomez/a-year-without-rain/un-ano-sin-ver-llover.html,"Di que sientes cuando pienso en ti una y otra vez
Cada instante, que no estás junto a mí
Mi mundo está al revés
Camino en un desierto cuando tú te vas
No sé si es un espejismo, te siento tan real, baby
[CHORUS]
Quiero volverte a ver, para calmar mi sed
Un día sin ti es como un año sin ver llover
Si esto pasa otra vez, no sobreviviré
Un día sin ti es como un año sin ver llover
Contando estrellas, oigo en mi mente tu voz
¿Oyes tu la mía?
Mi corazón esta sufriendo la soledad
Soy un desorden
Camino en hojas secas si no estás aquí, y mi vida
sponsored links



Regresa que un diluvio lloraré por ti
[CHORUS]
Quiero volverte a ver, para calmar mi sed
Un día sin ti es como un año sin ver llover
Si esto pasa otra vez, no sobreviviré
Un día sin ti es como un año sin ver llover
Regresa aquí, abrázame
Soy un desierto sin tu querer
Vuelve pronto a mí, no seas así porque
Un día sin ti es como un año sin ver llover
[CHORUS]
Quiero volverte a ver, para calmar mi sed
Un día sin ti es como un año sin ver llover
Si esto pasa otra vez, no sobreviviré
Un día sin ti es como un año sin ver llover"
99,Kiss & Tell (2009),As A Blonde,https://lyrics.az/selena-gomez/kiss-tell/as-a-blonde.html,"I was looking in the mirror,
Trying to find, a new reflection.
Wanna take the road less traveled in a different direction.
Make some new mistakes, forget the ones I've made.
Cry some tears of joy, dress more like a boy. And come back as a blonde, try a different lipstick on
As a blonde, will I get whatever I want?
I'll be ever so enticing,
Cake a lot of icing, never have to watch my weight.
Yeah when I'm gone,
I'm gonna come back as a blonde. I wanna I meet myself, as someone else,
Just to see what it feels like.
Take a walk, on the other side,
'Cuz you know that I just might.
Break some different hearts, finish what I start.
I'm not gonna wait, and mess around with fate. And come back as a blonde, try a different lipstick on
As a blonde, will I get whatever I want?
I'll be ever so eticing,
Cake a lot of icing, never have to watch my weight.



Yeah when I'm gone,
I'm gonna come back as a blonde. I'm tainted, I'm tired of being the same yeah.
I'm desperate,
I'm bored,
I'm begging for change.
What if you're normal and wanna be strange
Come back, come back, come back.
Come back, come back, come back. As a blonde, try a different lipstick on
As a blonde, will I get whatever I want?
I'd be ever so eticing,
Cake a lot of icing, never have to watch my weight.
Yeah when I'm gone,
I'm gonna come back as a blonde.
Wave my magic wand,
As a blonde, will I get whatever I want?
I'll be ever so enticing,
Down a lot of ice cream, never even wipe my face.
Yeah when I'm gone,
I'm gonna...
Come back, come back, come back,
Come back, come back, come back,
Come back, come back, come back
As a blonde."
100,Kiss & Tell (2009),I Don't Mess You At All,https://lyrics.az/selena-gomez/kiss-tell/i-dont-mess-you-at-all.html,"It doesn't hurt
When I think of you
And all the things we'll
Never get to do
I don't dream at night about the way we were
I tore out the pictures, crossed out all the words Don't be fooled by all my tears,
Cause everything is fine
And you can pick up all the pieces
That you left behind Cause I never think about you
I'm better off without you
I don't miss you at all
I don't miss you at all
You don't spin around in my head
It's like you never existed
And I hope you don't call
I don't miss you at all
And I'm not trying to fight it
No, I'm not trying to fight it
So you can cross my name right
off the wall
I don't miss you at all I go out seven nights a week
It feels so good to finally be free
And I party like I never did before
Oh, what in the world was I waiting for?
Everything is perfect now
Without you in my life
You could pick up all the pieces
that you left behind Cause I never think about you



I'm better off without you
I don't miss you at all
I don't miss you at all
You don't spin around in my head
It's like you never existed
And I hope you don't call
I don't miss you at all
And I'm not trying to fight it
No, I'm not trying to fight it
So you can cross my name right
off the wall
I don't miss you at all
I don't miss you at all I'll just tell myself
You'll forgive the past
No time for regrets
No more looking back
I'll forgive you more
Every single day
Every step I take
Is getting better Cause I never think about you
I'm better off without you
I don't miss you at all
I don't miss you at all
You don't spin around in my head
It's like you never existed
And I hope you don't call
I don't miss you at all
And I'm not trying to fight it
No, I'm not trying to fight it
So you can cross my name right
off the wall
I don't miss you at all
I don't miss you
I don't miss you"
101,Kiss & Tell (2009),I Don't Miss You At All,https://lyrics.az/selena-gomez/kiss-tell/i-dont-miss-you-at-all.html,"It doesn't hurt
When I think of you
And all the things we'll
Never get to do
I don't dream at night about the way we were
I tore up the pictures, crossed out all the words
Don't be fooled by all my tears,
Cause everything is fine
And you can pick up all the pieces
That you left behind
Cause I never think about you
I'm better off without you
I don't miss you at all
I don't miss you at all
You don't spin around in my head
It's like you never existed
And I hope you don't call
I don't miss you at all
And I'm not trying to fight it
No, I'm not trying to fight it



So you can cross my name right
Off the wall
I don't miss you at all
I go out seven nights a week
It feels so good to finally be free
And I party like I never did before
Oh, what in the world was I waiting for?
Everything is perfect now
Without you in my life
You could pick up all the pieces
That you left behind
I don't miss you at all
I'll just tell myself
You'll forgive the past
No time for regrets
No more looking back
I'll forgive you more
Every single day
Every step I take
Is getting better
I don't miss you
I don't miss you"
102,Kiss & Tell (2009),I Got U,https://lyrics.az/selena-gomez/kiss-tell/i-got-u.html,"I picked you out of in a crowd
Of a thousand faces
Yeah, I found you, ooh, ooh, ooh
I chose the whys and the whens
All around and places
Yeah, I chose you, ooh, ooh, ooh I let you see me
Let you believe it was your move
So smooth, my rules Well, you think you are the one
Who got me, boy
No, I got you
I've been playing with you
Like a little toy
Yeah, I got you
I got you
I got you You'd be surprised all the
Times that I almost told you
But I stayed cool, oh
I almost broke, but
I knew I would get to hold you
Cause I'm no fool, oh You came back to me
And did the very thing I knew
That you'd do, oh ooh oh Well, you think you are the one



Who got me, boy
No, I got you
I've been playing with you
Like a little toy
Yeah, I got you
I got you
I got you You gave me all control
(I got you)
I took your heart and soul
(I got you)
For me, I'm gonna roll
I got you, you, you, ooh (I got you, oh yeah)
(I got you, and I love it)
(I got you)
(Yeah, I got you)
(I got you, and I love it)
(I got you)
(Yeah, I got you) Well, you think you are the one
Who got me, boy
No, I got you
I've been playing with you
Like a little toy
Yeah, I got you
I got you
I got you (I got you, and I love it)
(I got you)
(Yeah, I got you)
(I got you, and I love it)
(I got you)
(Yeah, I got you)"
103,Kiss & Tell (2009),I Promise You,https://lyrics.az/selena-gomez/kiss-tell/i-promise-you.html,"I know
That my love for
You is real
It's somethin' true
That we do
Just somethin' natural
That I feel
When you walk in the room
When you're near
I feel my heart skips a beat
The whole world disappears
And there's just you and me
Falling head over feet
Let's take a chance, together I know, I know, I know, I know,
We're gonna make it
'Cause no one else can
Make me feel the way that you do
I promise you
I know, I know, I know, I know,
We're gonna get there
Today, tomorrow,
And forever we will stay true
I promise you They say,
That we're just too young to know,
But I'm sure heart and soul
That I'm never letting you go
When it's right, it's right
And this is it
'Cause I'm walking on air
Every single time that we kiss
You make the angels sing
You give the songbird wings



You make everything better I know, I know, I know, I know,
We're gonna make it
'Cause no one else can
Make me feel the way that you do
I promise you
I know, I know, I know, I know,
We're gonna get there
Today, tomorrow,
And forever we will stay true
I promise you I'll never let you down
I'll always hear you out
There is nothing you can not confide
Come and fight
You listen when I speak
You make my knees go weak
And I just want you by side I know, I know, I know, I know,
We're gonna make it
'Cause no one else can
Make me feel the way that you do
I promise you
I know, I know, I know, I know,
We're gonna get there
Today, tomorrow,
And forever we will stay true
I promise you We're gonna make
I promise you, yeah, yeah, yeah
I promise you
I promise you
I promise you"
104,Kiss & Tell (2009),I Won't Apologize,https://lyrics.az/selena-gomez/kiss-tell/i-wont-apologize.html,"You had me to get her.
And here, I thought it was me.
I was changin', arrangin' my life to fit your lies.
It's all said and all done.
I gave it all for the long run.
Can she say the same thing?
I guess this is good bye and good luck.
(I can't be what you want me to be) I'm sorry for changing.
I'm sorry it had to be this way.
Believe me, it's easier just to pretend.
But, I won't apologize for who I am. No, no. Remember the time when you said
You were out with your best friend.
But it wasn't the best friend
That you know I thought you meant and
I used to accept it,
I didn't know I could be free.
But I am, and I won't go back
'cause you so don't deserve me.



(I don't even want to be her) I'm sorry for changing.
I'm sorry it had to be this way.
Believe me, it's easier just to pretend.
But, I won't apologize for who I am. I thank you for this hopeless war
Cause through the pain now I'm stronger now than before.
Now I'm more.
I don't need you anymore.
I'm sorry.
(Listen close I won't say this again) I'm sorry for changing.
I'm sorry it had to be this way.
Believe me, it's easier just to pretend.
But, I won't apologize for who I am. I'm sorry for changing.
I'm sorry it isn't like it was.
Believe me, it's easier just to pretend.
But, I won't apologize,
Why should I apologize,
No, I won't apologize for who I am"
105,Kiss & Tell (2009),Kiss & Tell,https://lyrics.az/selena-gomez/kiss-tell/kiss-tell.html,"Hey
Hey
Hey
When you walk, you don't leave tracks
When you talk, they don't talk back
Believing every word you say
But they don't know, they don't don't know
Secrets that you just can't keep
Promises that you made me
You twisted it to suit yourself
But now I know, I know, I know
Ooooooooo
Everything that I told you
Ooooooooo
You just smile and then you
Kiss and tell everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie, caught in your trap
Sold me out and you just laugh
Tell me were friends until the end, yeah
But you don't mean it, don't mean it
You don't mean it, you don't mean it, no
I wish that I could take it back
You want it all but you can't have that
People falling at your feet
But they don't know, they don't don't know
You're gonna figure out real soon
The dirty deeds will catch up to you
It's crumbling beneath your feet
But you don't know, you don't don't know
Ooooooooo
Everything that I told you
Ooooooooo
You just smile and then you



Kiss and tell everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie, caught in your trap
Sold me out and you just laugh
Tell me were friends until the end, yeah
But you don't mean it, don't mean it
You don't mean it, you don't mean it, no
Ooooooooo
Everything that I told you
Ooooooooo
Everything that I told you
Ooooooooo
You just smile and then you
Kiss and tell everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie, caught in your trap
Sold me out and you just laugh
Tell me were friends until the end, yeah
But you
Kiss and tell everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie, caught in your trap
Sold me out and you just laugh
Tell me were friends until the end, yeah
But you don't mean it, don't mean it
You don't mean it, you don't mean it, no
Don't mean it, don't mean it
You don't mean it, you don't mean it, no"
106,Kiss & Tell (2009),More,https://lyrics.az/selena-gomez/kiss-tell/more.html,"I want more
I want more
Yeah yeah yeah yeah
I want more
Yeah
Friday night and we're just talking
Stars are crashing in the sky
Burning just for you and I
We don't need to over think this
Nothing is going to bring us down
Show them what we're all about
All the way, one hundred one percent touch down
We're gonna k** it, lead the pack on
Take this town
Let's go, whatchya wanna wait for?
Let's take everything we ask for
Come on and turn it up
Let's tell the world we want
More
More
More
I want more
Let's go, take over the dance floor
You'd be mine and I will be yours
Come on and let it play
Let me hear you say
More
More
More
I want more
I want more
Take my hand and pull me closer
Whisper nothings in my ear
Until the walls just disappear
Feel the music
Take you higher
Feel my heart beat like a drum
Baby you're the only one
All the way, one hundred one percent touch down



We're gonna k** it, lead the pack on
Take this town
Let's go, whatchya wanna wait for?
Let's take everything we ask for
Come on and turn it up
Let's tell the world we want
More
More
More
I want more
Let's go, take over the dance floor
You'd be mine and I will be yours
Come on and let it play
Let me hear you say
More
More
More
I want more
Come on everybody, lets go party
Till' they kick us out now
I don't care
(I want more)
Once get it started, we won't stop
Until we get it all out
Take me there
Take me there
More
More
I want more
Let's go, whatchya wanna wait for?
Let's take everything we ask for
Come on and turn it up
Let's tell the world we want
More
More
More
I want more
Let's go, take over the dance floor
You'd be mine and I will be yours
Come on and let it play
Let me hear you say
More
More
More
I want more
More
I want more
More more"
107,Kiss & Tell (2009),Stop And Erase,https://lyrics.az/selena-gomez/kiss-tell/stop-and-erase.html,"You think you know me so well
You put me down to build you up
You're kicking me around
You just can't get enough And all your friends
Surround you
Without them by your side,
You start to show your weakness
It's something you can't hide Yeah yeah! [Chorus]
Well, stop and erase
Cause I'm gonna wipe that smile
Off your know it all face
Laugh while you can
Yeah live it up
And read my lips,
The the joke is on you
I figured it out
You're all about walking tall



On the people you knock down
Well, stop and erase
Cause I'm gonna wipe that smile
Off your know it all face I'm waking up,
I'm feeling
What I was scared to feel before
I got my eyes wide open
Won't take it anymore
All the lies and teasin'
Yes I could never be that cool
You had them all believin'
But now that's through Yeah yeah! [Chorus] Count down,
The tables have turned
Better wise up,
You got a lot to learn
Cause you're alone now [Chorus: x2]"
108,Kiss & Tell (2009),The Way I Loved You,https://lyrics.az/selena-gomez/kiss-tell/the-way-i-loved-you.html,"Everything's cool, yeah
It's all gonna be okay, yeah
And I know,
Maybe I'll even
Laugh about it someday
But not today, no
Cause I don't feel so good
I'm tangled up inside
My heart is on my sleeve
Tomorrow is a mystery to me
[Chorus:]
And it might be wonderful
It might be magical
It might be everything I've waited for,
A miracle
Oh, but even if I fall in love again
With someone new
It could never be the way I loved you
Letting you go is
Making me feel so cold, yeah
And I've been trying to make
Believe it doesn't hurt
But that makes it worse, yeah
See, I'm a wreck inside
My toung is tied and my
Whole body feels so weak
Future may be all I really need



[Chorus:]
And it might be wonderful, yeah
It might be magical, uh oh
It might be everything I've waited for,
A miracle
Oh, but even if I fall in love again
With someone new
It could never be the way I loved you
Like a first love,
The one and only true love
Wasn't it written all over my face, yeah
I loved you like you loved me (oh)
Like something pure and holy
Like something that can never be replaced
And it was wonderful,
It was magical,
It was everything I've waited for,
A miracle
And if I should ever fall in love again
With someone new
Oh, It could never be the way
No, It will never be the way
I loved you"
